index,title,url,text_length,tokens_processed,reward,processing_time_ms,timestamp,num_tokens
409,Tess Girard,https://en.wikipedia.org/?curid=54143974,1433,299,1.0,101.41491889953613,2025-11-15T13:35:33.651061,299
410,Pine Ridge School Building,https://en.wikipedia.org/?curid=44981463,780,178,1.0,101.11570358276367,2025-11-15T13:35:33.752508,178
411,Oujiang Beikou Bridge,https://en.wikipedia.org/?curid=70886830,1528,369,1.0,101.61614418029785,2025-11-15T13:35:33.854418,369
412,Rishi Rithvik,https://en.wikipedia.org/?curid=74583305,1325,324,1.0,101.44257545471191,2025-11-15T13:35:33.956173,324
413,Canterbury election of 1205,https://en.wikipedia.org/?curid=36584833,3718,432,1.0,102.04434394836426,2025-11-15T13:35:34.058559,432
414,Brocchinia tanimbarensis,https://en.wikipedia.org/?curid=26863006,258,69,1.0,100.95071792602539,2025-11-15T13:35:34.159916,69
415,Perrier,https://en.wikipedia.org/?curid=1144211,7002,461,1.0,101.78041458129883,2025-11-15T13:35:34.262099,461
416,Violetta Napierska,https://en.wikipedia.org/?curid=28533267,595,164,1.0,101.02057456970215,2025-11-15T13:35:34.363534,164
417,Alavijeh,https://en.wikipedia.org/?curid=25008694,685,182,1.0,101.15551948547363,2025-11-15T13:35:34.464992,182
418,Monument au Fantôme,https://en.wikipedia.org/?curid=47392386,843,195,1.0,101.1497974395752,2025-11-15T13:35:34.566443,195
419,1994–95 Arizona State Sun Devils men's basketball team,https://en.wikipedia.org/?curid=49425704,669,146,1.0,101.23205184936523,2025-11-15T13:35:34.668059,146
420,Sangrur Municipal Council,https://en.wikipedia.org/?curid=71095244,651,145,1.0,101.1819839477539,2025-11-15T13:35:34.769629,145
421,2023 FIFA Women's World Cup knockout stage,https://en.wikipedia.org/?curid=69415991,1291,251,1.0,101.2580394744873,2025-11-15T13:35:34.871218,251
422,Plant Life Records,https://en.wikipedia.org/?curid=1094833,647,140,1.0,101.29070281982422,2025-11-15T13:35:34.972961,140
423,Path tracing,https://en.wikipedia.org/?curid=2057223,14574,441,1.0,102.00262069702148,2025-11-15T13:35:35.075231,441
424,Vasily Savvin,https://en.wikipedia.org/?curid=63210745,4649,452,1.0,102.04577445983887,2025-11-15T13:35:35.177548,452
425,Dreadlocks,https://en.wikipedia.org/?curid=185438,35977,508,1.0,101.85408592224121,2025-11-15T13:35:35.279746,508
426,Filholiidae,https://en.wikipedia.org/?curid=19748926,547,166,1.0,101.08542442321777,2025-11-15T13:35:35.381210,166
427,Edgar Lissel,https://en.wikipedia.org/?curid=34856166,1864,427,1.0,101.58681869506836,2025-11-15T13:35:35.483179,427
428,The Alchemist (Witchcraft album),https://en.wikipedia.org/?curid=13197456,1006,267,1.0,101.52029991149902,2025-11-15T13:35:35.585050,267
429,Amirabad-e Olya,https://en.wikipedia.org/?curid=39926018,282,97,1.0,100.92568397521973,2025-11-15T13:35:35.686298,97
430,Les Chansons d'Aragon,https://en.wikipedia.org/?curid=39063187,2229,477,1.0,101.98974609375,2025-11-15T13:35:35.788626,477
431,Roger Bhatnagar,https://en.wikipedia.org/?curid=65726366,2432,456,1.0,101.95279121398926,2025-11-15T13:35:35.890955,456
432,Proctor Burman,https://en.wikipedia.org/?curid=64269803,333,71,1.0,100.67439079284668,2025-11-15T13:35:35.991905,71
433,Black-crowned antshrike,https://en.wikipedia.org/?curid=12485995,6129,567,1.0,101.65905952453613,2025-11-15T13:35:36.093914,567
434,"Yufkalı, Şemdinli",https://en.wikipedia.org/?curid=72504549,483,157,1.0,100.78597068786621,2025-11-15T13:35:36.195026,157
435,Opstad,https://en.wikipedia.org/?curid=64251663,249,54,1.0,100.92663764953613,2025-11-15T13:35:36.296223,54
436,Lechuza (album),https://en.wikipedia.org/?curid=1364223,1993,531,1.0,101.93347930908203,2025-11-15T13:35:36.398497,531
437,Machinery (disambiguation),https://en.wikipedia.org/?curid=50692557,494,125,1.0,101.09710693359375,2025-11-15T13:35:36.499945,125
438,Irving S. Shapiro,https://en.wikipedia.org/?curid=5732265,1468,331,1.0,101.63426399230957,2025-11-15T13:35:36.601947,331
439,Sonja Nef,https://en.wikipedia.org/?curid=4684607,1044,258,1.0,101.0890007019043,2025-11-15T13:35:36.703437,258
440,Youssou N'Dour,https://en.wikipedia.org/?curid=106413,13902,530,1.0,101.91679000854492,2025-11-15T13:35:36.805644,530
441,Demo Finland,https://en.wikipedia.org/?curid=53610277,581,125,1.0,101.00007057189941,2025-11-15T13:35:36.906957,125
442,The Only One,https://en.wikipedia.org/?curid=6158002,3289,610,1.0,101.87721252441406,2025-11-15T13:35:37.009188,610
443,11 West 54th Street,https://en.wikipedia.org/?curid=67760933,16565,431,1.0,101.94015502929688,2025-11-15T13:35:37.111511,431
444,Adam Nevill,https://en.wikipedia.org/?curid=40308250,2828,531,1.0,101.96924209594727,2025-11-15T13:35:37.213872,531
445,"Jan van de Werve, 7th Lord of Hovorst",https://en.wikipedia.org/?curid=53465303,855,229,1.0,101.02987289428711,2025-11-15T13:35:37.315275,229
446,Colombia and the World Bank,https://en.wikipedia.org/?curid=59271539,6339,410,1.0,102.29754447937012,2025-11-15T13:35:37.417918,410
447,Cuscus,https://en.wikipedia.org/?curid=16320211,700,177,1.0,101.19986534118652,2025-11-15T13:35:37.519402,177
448,List of United States representatives in the 73rd Congress,https://en.wikipedia.org/?curid=45447646,1497,290,1.0,101.79281234741211,2025-11-15T13:35:37.621532,290
449,Tumtum Lake,https://en.wikipedia.org/?curid=30752891,429,106,1.0,101.00603103637695,2025-11-15T13:35:37.722867,106
450,Waves (Katrina and the Waves album),https://en.wikipedia.org/?curid=1147738,1899,429,1.0,102.07056999206543,2025-11-15T13:35:37.825283,429
451,South Africa at the 2019 African Games,https://en.wikipedia.org/?curid=61379834,3191,474,1.0,101.70507431030273,2025-11-15T13:35:37.930048,474
452,Caballeronia grimmiae,https://en.wikipedia.org/?curid=39653758,231,68,1.0,100.73041915893555,2025-11-15T13:35:38.031067,68
453,The Last Wave,https://en.wikipedia.org/?curid=3644955,7355,426,1.0,101.83525085449219,2025-11-15T13:35:38.133162,426
454,Dal Fiachrach Suighe,https://en.wikipedia.org/?curid=3814082,864,231,1.0,101.60279273986816,2025-11-15T13:35:38.237303,231
455,Inna Bulkina,https://en.wikipedia.org/?curid=70186270,1920,531,1.0,101.80544853210449,2025-11-15T13:35:38.339441,531
456,Chris Houston (American football),https://en.wikipedia.org/?curid=9158668,2564,413,1.0,101.8218994140625,2025-11-15T13:35:38.441637,413
457,Path tracing,https://en.wikipedia.org/?curid=2057223,14574,441,1.0,101.88031196594238,2025-11-15T13:35:38.543814,441
458,Stefano Seedorf,https://en.wikipedia.org/?curid=7483970,1333,316,1.0,101.83191299438477,2025-11-15T13:35:38.646038,316
459,Sonja Nef,https://en.wikipedia.org/?curid=4684607,1044,258,1.0,101.39250755310059,2025-11-15T13:35:38.747691,258
460,Stefon,https://en.wikipedia.org/?curid=30634700,16672,448,1.0,101.83024406433105,2025-11-15T13:35:38.849820,448
461,Precordial thump,https://en.wikipedia.org/?curid=838579,3882,462,1.0,102.13875770568848,2025-11-15T13:35:38.952386,462
462,Stanisław Kiszka,https://en.wikipedia.org/?curid=44524006,6774,465,1.0,101.71151161193848,2025-11-15T13:35:39.054507,465
463,Aizuma Station,https://en.wikipedia.org/?curid=18416706,1170,272,1.0,102.00285911560059,2025-11-15T13:35:39.156843,272
464,"Witta, son of Wecta",https://en.wikipedia.org/?curid=1814631,358,90,1.0,100.78287124633789,2025-11-15T13:35:39.257917,90
465,Canterbury election of 1205,https://en.wikipedia.org/?curid=36584833,3718,432,1.0,101.85909271240234,2025-11-15T13:35:39.360054,432
466,"Elm, Cambridgeshire",https://en.wikipedia.org/?curid=16796456,5300,468,1.0,102.01692581176758,2025-11-15T13:35:39.462427,468
467,Sam Carey,https://en.wikipedia.org/?curid=16910980,2495,484,1.0,102.03909873962402,2025-11-15T13:35:39.564847,484
468,Tau Orionis,https://en.wikipedia.org/?curid=13134226,1950,559,1.0,101.76944732666016,2025-11-15T13:35:39.666992,559
469,2019 Men's EuroHockey Junior Championship,https://en.wikipedia.org/?curid=61261041,1403,274,1.0,101.70888900756836,2025-11-15T13:35:39.769105,274
470,Hune Covered Bridge,https://en.wikipedia.org/?curid=30070909,970,201,1.0,101.17197036743164,2025-11-15T13:35:39.870555,201
471,Amirabad-e Olya,https://en.wikipedia.org/?curid=39926018,282,97,1.0,100.90303421020508,2025-11-15T13:35:39.971724,97
472,Black-crowned antshrike,https://en.wikipedia.org/?curid=12485995,6129,567,1.0,102.05674171447754,2025-11-15T13:35:40.074117,567
473,Akram Khan Durrani,https://en.wikipedia.org/?curid=4457231,2888,474,1.0,101.99666023254395,2025-11-15T13:35:40.176521,474
474,Chiasmocleis ventrimaculata,https://en.wikipedia.org/?curid=12398400,10380,511,1.0,101.67169570922852,2025-11-15T13:35:40.278578,511
475,Takakazu Kuriyama,https://en.wikipedia.org/?curid=62495142,1061,220,1.0,101.28355026245117,2025-11-15T13:35:40.380204,220
476,Bellavia,https://en.wikipedia.org/?curid=61144087,532,113,1.0,100.94738006591797,2025-11-15T13:35:40.481491,113
477,The Patriots (TV series),https://en.wikipedia.org/?curid=38836468,2702,457,1.0,101.91679000854492,2025-11-15T13:35:40.583756,457
478,1956 Villanova Wildcats football team,https://en.wikipedia.org/?curid=54322685,303,59,1.0,100.87966918945312,2025-11-15T13:35:40.684974,59
479,Pleurotomella amphiblestrum,https://en.wikipedia.org/?curid=26841953,638,243,1.0,101.12905502319336,2025-11-15T13:35:40.786473,243
480,Montegufoni Castle,https://en.wikipedia.org/?curid=79140172,5543,503,1.0,101.81093215942383,2025-11-15T13:35:40.888638,503
481,"Nicholas Segrave, 1st Baron Segrave",https://en.wikipedia.org/?curid=10619211,1812,473,1.0,101.79257392883301,2025-11-15T13:35:40.990816,473
482,Paul Terasaki,https://en.wikipedia.org/?curid=15523862,7470,442,1.0,101.89104080200195,2025-11-15T13:35:41.092979,442
483,Myosotis pottsiana,https://en.wikipedia.org/?curid=73790843,3986,553,1.0,102.02145576477051,2025-11-15T13:35:41.195278,553
484,Perrier,https://en.wikipedia.org/?curid=1144211,7002,461,1.0,101.68886184692383,2025-11-15T13:35:41.297291,461
485,"Drumore, Pennsylvania",https://en.wikipedia.org/?curid=49518427,407,97,1.0,101.05490684509277,2025-11-15T13:35:41.398794,97
486,66th Honinbo,https://en.wikipedia.org/?curid=32004338,853,201,1.0,101.01175308227539,2025-11-15T13:35:41.500111,201
487,Lopholatilus,https://en.wikipedia.org/?curid=39581732,533,160,1.0,100.8913516998291,2025-11-15T13:35:41.601287,160
488,Byul,https://en.wikipedia.org/?curid=6161068,1092,232,1.0,101.30596160888672,2025-11-15T13:35:41.702923,232
489,Deltobathra,https://en.wikipedia.org/?curid=25900285,367,104,1.0,101.02343559265137,2025-11-15T13:35:41.804262,104
490,Elina Lampela,https://en.wikipedia.org/?curid=68276028,2055,393,1.0,102.0050048828125,2025-11-15T13:35:41.906596,393
491,Carnage (band),https://en.wikipedia.org/?curid=2415622,1309,332,1.0,101.5772819519043,2025-11-15T13:35:42.008512,332
492,Barro,https://en.wikipedia.org/?curid=22258068,1669,425,1.0,101.54891014099121,2025-11-15T13:35:42.110397,425
493,Šaš,https://en.wikipedia.org/?curid=28638788,523,132,1.0,100.98528861999512,2025-11-15T13:35:42.211706,132
494,The Alchemist (Witchcraft album),https://en.wikipedia.org/?curid=13197456,1006,267,1.0,103.68108749389648,2025-11-15T13:35:42.315674,267
495,Ministry of Culture (Estonia),https://en.wikipedia.org/?curid=28668021,1002,194,1.0,101.47833824157715,2025-11-15T13:35:42.417544,194
496,Trouw,https://en.wikipedia.org/?curid=911866,2734,444,1.0,101.9752025604248,2025-11-15T13:35:42.519827,444
497,Grace Bussell,https://en.wikipedia.org/?curid=8511326,3755,466,1.0,101.70102119445801,2025-11-15T13:35:42.621846,466
498,Le Sueur (surname),https://en.wikipedia.org/?curid=39564995,1918,496,1.0,101.64976119995117,2025-11-15T13:35:42.723833,496
499,Tess Girard,https://en.wikipedia.org/?curid=54143974,1433,299,1.0,101.55797004699707,2025-11-15T13:35:42.825696,299
500,Oujiang Beikou Bridge,https://en.wikipedia.org/?curid=70886830,1528,369,1.0,101.49049758911133,2025-11-15T13:35:42.927480,369
501,List of United States representatives in the 73rd Congress,https://en.wikipedia.org/?curid=45447646,1497,290,1.0,101.70626640319824,2025-11-15T13:35:43.032989,290
502,"Hillside School, Addis Ababa",https://en.wikipedia.org/?curid=29337720,501,104,1.0,101.10068321228027,2025-11-15T13:35:43.134449,104
503,Toother,https://en.wikipedia.org/?curid=28989829,777,197,1.0,101.17816925048828,2025-11-15T13:35:43.236006,197
504,Tioman (state constituency),https://en.wikipedia.org/?curid=60468280,337,62,1.0,100.6467342376709,2025-11-15T13:35:43.337005,62
505,National Institute of Infectious Diseases,https://en.wikipedia.org/?curid=64520361,363,90,1.0,100.91876983642578,2025-11-15T13:35:43.438238,90
506,Wadi El Haour,https://en.wikipedia.org/?curid=68524738,333,86,1.0,100.80075263977051,2025-11-15T13:35:43.539345,86
507,Antonio Barbaro,https://en.wikipedia.org/?curid=4603895,3348,507,1.0,101.98402404785156,2025-11-15T13:35:43.641604,507
508,Progomphus,https://en.wikipedia.org/?curid=12710753,501,124,1.0,101.19295120239258,2025-11-15T13:35:43.743128,124
509,WHI,https://en.wikipedia.org/?curid=6890631,454,112,1.0,101.14240646362305,2025-11-15T13:35:43.844649,112
510,"Sir John Hopkins, 1st Baronet",https://en.wikipedia.org/?curid=46429019,695,160,1.0,100.91829299926758,2025-11-15T13:35:43.945957,160
511,Hovnatanian,https://en.wikipedia.org/?curid=33807898,1395,411,1.0,101.6397476196289,2025-11-15T13:35:44.047960,411
512,Golisoda,https://en.wikipedia.org/?curid=51921018,5274,503,1.0,101.94277763366699,2025-11-15T13:35:44.150255,503
513,Yoyetta kershawi,https://en.wikipedia.org/?curid=81602574,689,154,1.0,101.22227668762207,2025-11-15T13:35:44.251776,154
514,2003–04 FIBA Europe League,https://en.wikipedia.org/?curid=42203774,986,214,1.0,101.35936737060547,2025-11-15T13:35:44.353464,214
515,Geology of Kansas,https://en.wikipedia.org/?curid=15027652,11348,491,1.0,102.00715065002441,2025-11-15T13:35:44.455919,491
516,2016 Kiribati presidential election,https://en.wikipedia.org/?curid=49730384,335,88,1.0,100.79264640808105,2025-11-15T13:35:44.557053,88
517,Standing Advisory Committee before the European Patent Office,https://en.wikipedia.org/?curid=15918539,760,191,1.0,101.00007057189941,2025-11-15T13:35:44.658406,191
518,Constituencies of the Parliament of the United Kingdom,https://en.wikipedia.org/?curid=2693066,3838,403,1.0,101.87768936157227,2025-11-15T13:35:44.760590,403
519,L21,https://en.wikipedia.org/?curid=31774013,521,144,1.0,101.02677345275879,2025-11-15T13:35:44.861916,144
520,Camille Martin,https://en.wikipedia.org/?curid=19078241,4278,468,1.0,102.05554962158203,2025-11-15T13:35:44.964311,468
521,Neddie Seagoon,https://en.wikipedia.org/?curid=2899650,2969,534,1.0,102.03719139099121,2025-11-15T13:35:45.066779,534
522,Miroslav Šmíd,https://en.wikipedia.org/?curid=45248330,2801,527,1.0,101.80115699768066,2025-11-15T13:35:45.168943,527
523,Wendy Campbell-Purdie,https://en.wikipedia.org/?curid=44727769,2159,450,1.0,102.4467945098877,2025-11-15T13:35:45.271788,450
524,History of the Church,https://en.wikipedia.org/?curid=35152686,382,80,1.0,100.92997550964355,2025-11-15T13:35:45.373039,80
525,1999 NCAA Division I men's ice hockey tournament,https://en.wikipedia.org/?curid=16431611,2143,428,1.0,102.07557678222656,2025-11-15T13:35:45.475402,428
526,JFS,https://en.wikipedia.org/?curid=7089315,1003,232,1.0,101.41444206237793,2025-11-15T13:35:45.577838,232
527,Dimitris Paraskevas,https://en.wikipedia.org/?curid=48412486,2666,442,1.0,101.97854042053223,2025-11-15T13:35:45.680195,442
528,Nancy Wood (author),https://en.wikipedia.org/?curid=51927457,6416,419,1.0,101.77326202392578,2025-11-15T13:35:45.782257,419
529,Plant Life Records,https://en.wikipedia.org/?curid=1094833,647,140,1.0,101.0284423828125,2025-11-15T13:35:45.883673,140
530,Bradly van Hoeven,https://en.wikipedia.org/?curid=62558124,1206,298,1.0,101.22227668762207,2025-11-15T13:35:45.985197,298
531,Konstantinos Spetsiotis,https://en.wikipedia.org/?curid=7793215,368,85,1.0,101.03535652160645,2025-11-15T13:35:46.086580,85
532,Vassmolösa,https://en.wikipedia.org/?curid=22716724,360,92,1.0,101.043701171875,2025-11-15T13:35:46.187945,92
533,2015 Malaysia FA Cup final,https://en.wikipedia.org/?curid=49758718,307,67,1.0,101.01890563964844,2025-11-15T13:35:46.289303,67
534,"River Calder, Cumbria",https://en.wikipedia.org/?curid=6964719,699,156,1.0,100.9066104888916,2025-11-15T13:35:46.390541,156
535,Xu Yinghui,https://en.wikipedia.org/?curid=56651456,250,68,1.0,100.66914558410645,2025-11-15T13:35:46.491513,68
536,Maurice Tourneux,https://en.wikipedia.org/?curid=195692,1333,348,1.0,101.45163536071777,2025-11-15T13:35:46.593229,348
537,Foothill Horizons Outdoor School,https://en.wikipedia.org/?curid=26217405,959,213,1.0,101.41515731811523,2025-11-15T13:35:46.694964,213
538,Scott Clinic,https://en.wikipedia.org/?curid=13856945,637,137,1.0,101.1955738067627,2025-11-15T13:35:46.796478,137
539,Jonathan C. Jones,https://en.wikipedia.org/?curid=16640272,1504,383,1.0,101.69672966003418,2025-11-15T13:35:46.898598,383
540,List of current Philippine vice governors,https://en.wikipedia.org/?curid=78918297,2334,394,1.0,101.61209106445312,2025-11-15T13:35:47.000532,394
541,Dudley Norton,https://en.wikipedia.org/?curid=74633913,1401,313,1.0,101.43518447875977,2025-11-15T13:35:47.102299,313
542,Vasily Savvin,https://en.wikipedia.org/?curid=63210745,4649,452,1.0,101.6838550567627,2025-11-15T13:35:47.204274,452
543,Oliver Duff Greene,https://en.wikipedia.org/?curid=22308780,1039,217,1.0,101.36055946350098,2025-11-15T13:35:47.305966,217
544,Lloyd R. Welch,https://en.wikipedia.org/?curid=14151153,1032,220,1.0,101.32575035095215,2025-11-15T13:35:47.407678,220
545,List of Hapoel Hadera F.C. seasons,https://en.wikipedia.org/?curid=53730169,925,189,1.0,101.26161575317383,2025-11-15T13:35:47.509331,189
546,Men in White (TV series),https://en.wikipedia.org/?curid=12776105,296,82,1.0,100.66556930541992,2025-11-15T13:35:47.610402,82
547,Matt Daylight,https://en.wikipedia.org/?curid=16311457,1263,257,1.0,101.43351554870605,2025-11-15T13:35:47.712101,257
548,The School Teacher,https://en.wikipedia.org/?curid=34853823,1353,361,1.0,101.37271881103516,2025-11-15T13:35:47.813758,361
549,Cytochrome c nitrite reductase,https://en.wikipedia.org/?curid=14161466,1202,332,1.0,101.40275955200195,2025-11-15T13:35:47.915517,332
550,The Experienced English Housekeeper,https://en.wikipedia.org/?curid=44786655,11021,481,1.0,102.0054817199707,2025-11-15T13:35:48.017875,481
551,Comarcas of the Community of Madrid,https://en.wikipedia.org/?curid=38404293,231,68,1.0,100.98505020141602,2025-11-15T13:35:48.121818,68
552,Archie Clement (footballer),https://en.wikipedia.org/?curid=24043137,237,49,1.0,100.69680213928223,2025-11-15T13:35:48.222894,49
553,1953 Tennessee Volunteers football team,https://en.wikipedia.org/?curid=35030140,519,116,1.0,100.95620155334473,2025-11-15T13:35:48.324176,116
554,KJ-52,https://en.wikipedia.org/?curid=1512713,6551,543,1.0,101.90105438232422,2025-11-15T13:35:48.426435,543
555,Miss Venezuela 2024,https://en.wikipedia.org/?curid=77794866,1993,408,1.0,101.6993522644043,2025-11-15T13:35:48.528458,408
556,Rapid Fire Theatre,https://en.wikipedia.org/?curid=7226365,4190,473,1.0,101.8836498260498,2025-11-15T13:35:48.630668,473
557,Milk River (Jamaica),https://en.wikipedia.org/?curid=23544432,222,57,1.0,100.89826583862305,2025-11-15T13:35:48.731910,57
558,1979 Cornell Big Red football team,https://en.wikipedia.org/?curid=64702459,597,130,1.0,100.93212127685547,2025-11-15T13:35:48.833168,130
559,Bank of issue,https://en.wikipedia.org/?curid=12527945,10385,419,1.0,101.72724723815918,2025-11-15T13:35:48.935186,419
560,David Lewiston,https://en.wikipedia.org/?curid=16892179,4440,459,1.0,101.80091857910156,2025-11-15T13:35:49.037290,459
561,Rishi Rithvik,https://en.wikipedia.org/?curid=74583305,1325,324,1.0,101.6688346862793,2025-11-15T13:35:49.139274,324
562,Coloman of Galicia,https://en.wikipedia.org/?curid=5715824,13936,487,1.0,101.93848609924316,2025-11-15T13:35:49.241556,487
563,Hoo Anthiya Uhoo Anthiya,https://en.wikipedia.org/?curid=44990255,1272,327,1.0,101.62973403930664,2025-11-15T13:35:49.343509,327
564,Speirs shadow ministry,https://en.wikipedia.org/?curid=70587861,1670,347,1.0,101.73988342285156,2025-11-15T13:35:49.445645,347
565,Pollex laosi,https://en.wikipedia.org/?curid=29965230,294,91,1.0,100.94404220581055,2025-11-15T13:35:49.547034,91
566,Violetta Napierska,https://en.wikipedia.org/?curid=28533267,595,164,1.0,101.09448432922363,2025-11-15T13:35:49.648398,164
567,Universal Bank,https://en.wikipedia.org/?curid=8056547,431,86,1.0,101.04751586914062,2025-11-15T13:35:49.749738,86
568,Kōyasan chōishi-michi,https://en.wikipedia.org/?curid=31725394,2307,518,1.0,102.03194618225098,2025-11-15T13:35:49.852069,518
569,Irwin Belk,https://en.wikipedia.org/?curid=56715399,889,190,1.0,101.31502151489258,2025-11-15T13:35:49.953690,190
570,Adelabad,https://en.wikipedia.org/?curid=34674411,266,89,1.0,100.72898864746094,2025-11-15T13:35:50.054742,89
571,Cinema of Portugal,https://en.wikipedia.org/?curid=2269992,26058,494,1.0,102.44321823120117,2025-11-15T13:35:50.157560,494
572,2018–19 Maltese Division 1,https://en.wikipedia.org/?curid=58547901,598,127,1.0,101.01318359375,2025-11-15T13:35:50.258849,127
573,Die (manufacturing),https://en.wikipedia.org/?curid=648007,13150,435,1.0,101.87053680419922,2025-11-15T13:35:50.360992,435
574,Thryssa setirostris,https://en.wikipedia.org/?curid=73673380,202,60,1.0,100.47411918640137,2025-11-15T13:35:50.461747,60
575,Roger Bhatnagar,https://en.wikipedia.org/?curid=65726366,2432,456,1.0,101.86338424682617,2025-11-15T13:35:50.563913,456
576,Kishori Lal (Kullu politician),https://en.wikipedia.org/?curid=55693757,292,63,1.0,100.73089599609375,2025-11-15T13:35:50.664982,63
577,Izani Husin,https://en.wikipedia.org/?curid=64400829,838,212,1.0,101.09829902648926,2025-11-15T13:35:50.766370,212
578,Demo Finland,https://en.wikipedia.org/?curid=53610277,581,125,1.0,100.94237327575684,2025-11-15T13:35:50.867616,125
579,Michael Mirolla,https://en.wikipedia.org/?curid=48084394,1568,343,1.0,101.7146110534668,2025-11-15T13:35:50.969654,343
580,Dreadlocks,https://en.wikipedia.org/?curid=185438,35977,508,1.0,101.81689262390137,2025-11-15T13:35:51.071816,508
581,Crown Prince Frederik Land,https://en.wikipedia.org/?curid=75720319,671,167,1.0,101.22299194335938,2025-11-15T13:35:51.173372,167
582,The Less Deceived,https://en.wikipedia.org/?curid=6556493,3881,474,1.0,101.8209457397461,2025-11-15T13:35:51.275536,474
583,Hovgaard Islands,https://en.wikipedia.org/?curid=17687230,571,144,1.0,101.13048553466797,2025-11-15T13:35:51.377118,144
584,Machinery (disambiguation),https://en.wikipedia.org/?curid=50692557,494,125,1.0,100.8763313293457,2025-11-15T13:35:51.478283,125
585,Education in Warsaw,https://en.wikipedia.org/?curid=832350,6761,442,1.0,101.8974781036377,2025-11-15T13:35:51.580471,442
586,Chater Plain,https://en.wikipedia.org/?curid=14555158,499,126,1.0,100.88419914245605,2025-11-15T13:35:51.681714,126
587,Jamie Shea,https://en.wikipedia.org/?curid=182272,1775,359,1.0,101.8533706665039,2025-11-15T13:35:51.783957,359
588,Vuma FM,https://en.wikipedia.org/?curid=39158346,633,141,1.0,100.8293628692627,2025-11-15T13:35:51.885052,141
589,Franc Weerwind,https://en.wikipedia.org/?curid=48908648,1994,429,1.0,101.88698768615723,2025-11-15T13:35:51.987232,429
590,2025–26 PBA season,https://en.wikipedia.org/?curid=79201386,7497,416,1.0,101.92203521728516,2025-11-15T13:35:52.089444,416
591,Hototogisu (magazine),https://en.wikipedia.org/?curid=36566484,2392,548,1.0,102.10609436035156,2025-11-15T13:35:52.191920,548
592,Anarithma pamila,https://en.wikipedia.org/?curid=56513000,2887,576,1.0,102.03695297241211,2025-11-15T13:35:52.294389,576
593,Rodislav Chizhikov,https://en.wikipedia.org/?curid=38388211,939,222,1.0,101.37677192687988,2025-11-15T13:35:52.396152,222
594,Hedemora stadshotell,https://en.wikipedia.org/?curid=49505897,1549,375,1.0,101.39822959899902,2025-11-15T13:35:52.497932,375
595,Cimarron Hotel,https://en.wikipedia.org/?curid=4593907,1860,419,1.0,102.3259162902832,2025-11-15T13:35:52.600663,419
596,Erika Burgess,https://en.wikipedia.org/?curid=16799115,514,109,1.0,101.11713409423828,2025-11-15T13:35:52.702046,109
597,Balloonfest '86,https://en.wikipedia.org/?curid=42207795,5011,444,1.0,101.93252563476562,2025-11-15T13:35:52.804371,444
598,Duke Keomuka,https://en.wikipedia.org/?curid=4363669,1829,446,1.0,101.72200202941895,2025-11-15T13:35:52.906457,446
599,Meneval,https://en.wikipedia.org/?curid=54430661,5592,505,1.0,102.0815372467041,2025-11-15T13:35:53.008922,505
600,56th Golden Bell Awards,https://en.wikipedia.org/?curid=71700474,480,116,1.0,100.76761245727539,2025-11-15T13:35:53.110074,116
601,I'll Never Get Out of This World Alive (album),https://en.wikipedia.org/?curid=32317797,1601,361,1.0,101.60398483276367,2025-11-15T13:35:53.214466,361
602,Proctor Burman,https://en.wikipedia.org/?curid=64269803,333,71,1.0,100.79264640808105,2025-11-15T13:35:53.315587,71
603,Walter Wigmore,https://en.wikipedia.org/?curid=12931935,1875,405,1.0,101.93586349487305,2025-11-15T13:35:53.417895,405
604,Annah Mac,https://en.wikipedia.org/?curid=36156465,1795,398,1.0,101.63474082946777,2025-11-15T13:35:53.519936,398
605,Adam Nevill,https://en.wikipedia.org/?curid=40308250,2828,531,1.0,102.01597213745117,2025-11-15T13:35:53.622346,531
606,The Tax Inspector,https://en.wikipedia.org/?curid=19707878,4624,482,1.0,101.70340538024902,2025-11-15T13:35:53.724428,482
607,Astrid Johannessen,https://en.wikipedia.org/?curid=21335622,1125,256,1.0,101.32431983947754,2025-11-15T13:35:53.826082,256
608,Rıdvan Şimşek,https://en.wikipedia.org/?curid=23514616,974,278,1.0,101.37939453125,2025-11-15T13:35:53.927732,278
609,Yuri Stepanov (actor),https://en.wikipedia.org/?curid=26448624,561,179,1.0,101.10712051391602,2025-11-15T13:35:54.029211,179
610,Colombia and the World Bank,https://en.wikipedia.org/?curid=59271539,6339,410,1.0,102.02431678771973,2025-11-15T13:35:54.131573,410
611,High-field domain,https://en.wikipedia.org/?curid=39198232,9988,372,1.0,101.58920288085938,2025-11-15T13:35:54.233504,372
612,WFRM,https://en.wikipedia.org/?curid=8735668,3688,497,1.0,101.84264183044434,2025-11-15T13:35:54.335716,497
613,McLouth Steel,https://en.wikipedia.org/?curid=16412266,22523,462,1.0,101.77373886108398,2025-11-15T13:35:54.437887,462
614,Simone Rao Grimaldi,https://en.wikipedia.org/?curid=49428676,721,176,1.0,101.21512413024902,2025-11-15T13:35:54.539522,176
615,1994–95 Arizona State Sun Devils men's basketball team,https://en.wikipedia.org/?curid=49425704,669,146,1.0,101.10592842102051,2025-11-15T13:35:54.640926,146
616,South Africa at the 2019 African Games,https://en.wikipedia.org/?curid=61379834,3191,474,1.0,101.93228721618652,2025-11-15T13:35:54.743186,474
